Year,Value,Units,Series
2009,-4.70836261419537,PCT,NY_GDP_PCAP
2010,-0.221238938053081,PCT,NY_GDP_PCAP
2011,3.91722099039171,PCT,NY_GDP_PCAP
2012,7.50355618776673,PCT,NY_GDP_PCAP
2013,5.9212702613298,PCT,NY_GDP_PCAP
2014,4.84072454715803,PCT,NY_GDP_PCAP
2015,-0.059577003276734,PCT,NY_GDP_PCAP
2016,0.149031296572288,PCT,NY_GDP_PCAP
2017,2.11309523809524,PCT,NY_GDP_PCAP
2018,1.28242494899447,PCT,NY_GDP_PCAP
2019,2.9064748201439,PCT,NY_GDP_PCAP
2020,-3.13199105145415,PCT,NY_GDP_PCAP
2021,4.07043879907623,PCT,NY_GDP_PCAP
2022,2.38557558945909,PCT,NY_GDP_PCAP
2023,1.59848279599024,PCT,NY_GDP_PCAP
