Year,Value,Units,Series
1991,0.649634144481681,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
1992,0.744483747398703,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
1993,0.67218575402615,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
1994,0.674637619839,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
1995,0.6721524434764,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
1996,0.7030326844335,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
1997,0.69456920981705,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
1998,0.71246999784605,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
1999,0.751230389838801,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2000,0.80243466928115,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2001,0.9686409136,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2002,0.8679660099052,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2003,0.86260166043,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2004,0.873660853905,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2005,0.861135956725,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2006,0.8072381841,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2007,0.830285483365,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2008,0.761614112785,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2009,0.83575398112,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2010,0.8835445323,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2011,0.77399522424,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2012,0.870822707815,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2013,0.808483916232,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2014,0.849716660636,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2015,0.806052373556,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2016,0.83605807704,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2017,1.001444353881,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2018,1.107306905731,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2019,1.132443546626,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2020,1.1896239732705,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
2021,1.211718906745,millónir tons,Útlát av koltvísúrni frá nýtslu av brennievni
