Year,Value,Units,Series
2008,25.3928490093373,pct.,Fixed broadband subscriptions per 100 inhabitants
2009,29.480268301716,pct.,Fixed broadband subscriptions per 100 inhabitants
2010,31.2618595825427,pct.,Fixed broadband subscriptions per 100 inhabitants
2011,32.5727854635556,pct.,Fixed broadband subscriptions per 100 inhabitants
2012,33.0946302177387,pct.,Fixed broadband subscriptions per 100 inhabitants
2013,33.9877990380812,pct.,Fixed broadband subscriptions per 100 inhabitants
2014,34.965296537966,pct.,Fixed broadband subscriptions per 100 inhabitants
2015,35.6657748507924,pct.,Fixed broadband subscriptions per 100 inhabitants
2016,36.237728624383905,pct.,Fixed broadband subscriptions per 100 inhabitants
2017,36.0968849792131,pct.,Fixed broadband subscriptions per 100 inhabitants
2018,35.7516547104752,pct.,Fixed broadband subscriptions per 100 inhabitants
2019,35.458516987167,pct.,Fixed broadband subscriptions per 100 inhabitants
2020,34.8917549516352,pct.,Fixed broadband subscriptions per 100 inhabitants
2021,34.8619170935486,pct.,Fixed broadband subscriptions per 100 inhabitants
2008,12265.0,pct.,Fixed broadband subscriptions (number)
2009,14328.0,pct.,Fixed broadband subscriptions (number)
2010,15157.0,pct.,Fixed broadband subscriptions (number)
2011,15775.0,pct.,Fixed broadband subscriptions (number)
2012,15944.0,pct.,Fixed broadband subscriptions (number)
2013,16324.0,pct.,Fixed broadband subscriptions (number)
2014,16826.0,pct.,Fixed broadband subscriptions (number)
2015,17330.0,pct.,Fixed broadband subscriptions (number)
2016,17792.0,pct.,Fixed broadband subscriptions (number)
2017,17973.0,pct.,Fixed broadband subscriptions (number)
2018,18041.0,pct.,Fixed broadband subscriptions (number)
2019,18181.0,pct.,Fixed broadband subscriptions (number)
2020,18180.0,pct.,Fixed broadband subscriptions (number)
2021,18443.0,pct.,Fixed broadband subscriptions (number)
